brand,phone_name,text,network,4g_bands,4g_band_count,5g_bands,5g_band_count,released_year,height_width_depth,height,width,depth,weight,resolution,ppi,display_width,display_height,display_ppi,display_size_str,display_size,display_type,os,chipset,ram,storage,type,main_camera,selfie_camera,bluetooth,battery,price
motorola,One 5G UW,"network technology gsm / hspa / lte / 5g 2g bands gsm 850 / 900 / 1800 / 1900 3g bands hsdpa 850 / 900 / 1900 / 2100 4g bands 2, 4, 5, 12, 13, 66 5g bands 2, 5, 66, 260, 261 mmwave speed hspa, lte-a, 5g launch announced 2020, october 16 status available. released 2020, october 16 body dimensions 167.9 x 73.9 x 8.9 mm (6.61 x 2.91 x 0.35 in) weight 209.8 g (7.41 oz) build glass front, plastic back, plastic frame sim pre-installed nano-sim water-repellent coating display type ips lcd, 90hz, hdr10 size 6.7 inches, 104.9 cm2 (~84.5% screen-to-body ratio) resolution 1080 x 2520 pixels, 21:9 ratio (~409 ppi density) platform os android 10, upgradable to android 11 chipset qualcomm sm7250 snapdragon 765 5g (7 nm) cpu octa-core (1x2.3 ghz kryo 475 prime & 1x2.2 ghz kryo 475 gold & 6x1.8 ghz kryo 475 silver) gpu adreno 620 memory card slot microsdxc (dedicated slot) internal 128gb 4gb ram ufs 2.1 main camera quad 48 mp, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, pdaf
8 mp, f/2.2, 118˚ (ultrawide), 1.12µm
5 mp, f/2.2, (macro), af
2 mp, f/2.2, (depth) features dual-led flash, ring flash (macro camera), panorama, hdr video 4k@30fps, 1080p@30/60fps, gyro-eis selfie camera dual 16 mp, f/2.0, (wide), 1.0µm
8 mp, f/2.2, (ultrawide), 1.12µm features hdr video 1080p@30fps sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct bluetooth 5.1, a2dp, le positioning gps (l1+l5), glonass, galileo nfc yes radio fm radio usb usb type-c 2.0 features sensors fingerprint (side-mounted), accelerometer, gyro, proximity, compass battery type li-po 5000 mah, non-removable charging 15w wired misc colors oxford blue sar 0.98 w/kg (head) price about 470 eur ",lte  5g,2 4 5 12 13,5,2 5 66 260,4,2020,167.9 73.9 8.9,167.9,73.9,8.9,0,1080 2520,409,1080.0,2520.0,409.0,6.7,6.7,ips lcd 90hz,android10,snapdragon765,4gb ,128gb,ufs2.1,48mp,16mp,bluetooth5.1,5000mah,41830.0
motorola,One Hyper,"network technology gsm / cdma / hspa / evdo / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 (dual-sim model only) cdma 800 / 1900 3g bands hsdpa 850 / 900 / 1900 / 2100 hsdpa 850 / 900 / 1700(aws) / 1900 / 2100 - usa cdma2000 1xev-do 4g bands 1, 2, 3, 4, 5, 7, 8, 12, 17, 28, 66 - usa speed hspa, lte-a launch announced 2019, december 04 status available. released 2020, january 22 body dimensions 161.8 x 76.6 x 8.9 mm (6.37 x 3.02 x 0.35 in) weight 210 g (7.41 oz) build glass front, plastic back, plastic frame sim single sim (nano-sim) or hybrid dual sim (nano-sim, dual stand-by) display type ips lcd size 6.5 inches, 103.7 cm2 (~83.7% screen-to-body ratio) resolution 1080 x 2340 pixels, 19.5:9 ratio (~396 ppi density) platform os android 10, upgradable to android 11 chipset qualcomm sdm675 snapdragon 675 (11 nm) cpu octa-core (2x2.0 ghz kryo 460 gold & 6x1.7 ghz kryo 460 silver) gpu adreno 612 memory card slot microsdxc (uses shared sim slot) internal 128gb 4gb ram ufs 2.0 main camera dual 64 mp, f/1.8, (wide), 1/1.72"", 0.8µm, pdaf, laser af
8 mp, f/2.2, 13mm (ultrawide), 1/4.0"", 1.12µm features led flash, hdr, panorama video 4k@30fps, 1080p@30/60fps selfie camera single motorized pop-up 32 mp, f/2.0, 26mm (wide), 0.8µm features hdr video 1080p@30/60fps sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct bluetooth 5.0, a2dp, le, edr positioning gps, glonass, galileo, bds nfc yes radio yes usb usb type-c 2.0 features sensors fingerprint (rear-mounted), accelerometer, gyro, proximity, compass battery type li-po 4000 mah, non-removable charging 27w wired (europe)
45w wired (usa) misc colors fresh orchid, deepsea blue, dark amber models xt2027, xt2027-1 sar 1.01 w/kg (head)     1.40 w/kg (body) sar eu 0.59 w/kg (head)     0.88 w/kg (body) price about 540 eur ",lte,1 2 3 4 5 7 8 12 17 28,10,0,0,2020,161.8 76.6 8.9,161.8,76.6,8.9,210,1080 2340,396,1080.0,2340.0,396.0,6.5,6.5,ips lcd,android10,snapdragon675,4gb ,128gb,ufs2.0,64mp,32mp,bluetooth5.0,4000mah,48060.0
motorola,Moto G7 Play,"network technology gsm / hspa / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 (dual-sim model only) 3g bands hsdpa 850 / 900 / 1700(aws) / 1900 / 2100 4g bands 1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41 - europe 1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 20, 25, 26, 29, 30, 38, 39, 40, 41, 41, 66, 71 - usa speed hspa 42.2/5.76 mbps, lte-a (2ca) cat7 300/50 mbps launch announced 2019, february status available. released 2019, march body dimensions 147.3 x 71.5 x 8 mm (5.80 x 2.81 x 0.31 in) weight 149 g (5.26 oz) build glass front (gorilla glass 3), plastic back, plastic frame sim single sim (nano-sim) or dual sim (nano-sim, dual stand-by) splash resistant (market dependent) display type ips lcd size 5.7 inches, 81.4 cm2 (~77.3% screen-to-body ratio) resolution 720 x 1512 pixels, 19:9 ratio (~294 ppi density) protection corning gorilla glass 3 (market dependent) platform os android 9.0 (pie), upgradable to android 10 chipset qualcomm sdm632 snapdragon 632 (14 nm) cpu octa-core (4x1.8 ghz kryo 250 gold & 4x1.8 ghz kryo 250 silver) gpu adreno 506 memory card slot microsdxc (dedicated slot) internal 32gb 2gb ram, 32gb 3gb ram emmc 5.1 main camera single 13 mp, f/2.0, 1/3.1"", 1.12µm, pdaf features led flash, panorama, hdr video 4k@30fps, 1080p@30fps selfie camera single 8 mp, f/2.2, 1/4"", 1.12µm features led flash video 1080p@30fps sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 b/g/n bluetooth 4.2, a2dp, le positioning gps, glonass nfc no radio fm radio usb usb type-c 2.0, otg features sensors fingerprint (rear-mounted), accelerometer, gyro, proximity, compass battery type li-ion 3000 mah, non-removable charging 10w wired misc colors deep indigo, fine gold, starry black models xt1952-4, xt1952-5 sar 0.74 w/kg (head)     1.40 w/kg (body) sar eu 0.84 w/kg (head)     0.85 w/kg (body) price about 160 eur tests performance antutu: 97230 (v7)
geekbench: 4154 (v4.4)
gfxbench: 7.7fps (es 3.1 onscreen) display contrast ratio: 1468:1 (nominal), 3.180 (sunlight) camera photo / video loudspeaker voice 66db / noise 74db / ring 81db audio quality noise -90.0db / crosstalk -92.9db battery (old) endurance rating 103h ",lte,1 2 3 4 5 7 8 12 13 14 17 20 25 26 28 29 30 38 39 40 41 66,22,0,0,2019,147.3 71.5 8,147.3,71.5,8.0,149,720 1512,294,720.0,1512.0,294.0,5.7,5.7,ips lcd,android9.0,snapdragon632,2gb  3gb ,32gb,emmc5.1,13mp,8mp,bluetooth4.2,3000mah,14240.0
motorola,One Power (P30 Note),"network technology gsm / hspa / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 (dual-sim model only) 3g bands hsdpa 850 / 900 / 1900 / 2100 hsdpa 850 / 900 / 2100 - india 4g bands 1, 3, 5, 7, 8, 34, 38, 39, 40, 41 1, 3, 5, 8, 38, 40, 41 - india speed hspa, lte-a launch announced 2018, august status available. released 2018, october body dimensions 156 x 76 x 8.4 mm (6.14 x 2.99 x 0.33 in) weight 205 g (6.98 oz) build glass front (gorilla glass), aluminum back, plastic frame sim single sim (nano-sim) or dual sim (nano-sim, dual stand-by) splash resistant display type ips lcd size 6.2 inches, 96.4 cm2 (~81.3% screen-to-body ratio) resolution 1080 x 2246 pixels, 18.7:9 ratio (~403 ppi density) protection corning gorilla glass (unspecified version) platform os android 8.1 (oreo), upgradable to android 10, android one, zui 4 (china version only) chipset qualcomm sdm636 snapdragon 636 (14 nm) cpu octa-core (4x1.8 ghz kryo 260 gold & 4x1.6 ghz kryo 260 silver) gpu adreno 509 memory card slot microsdxc (dedicated slot) internal 32gb 3gb ram, 64gb 4gb ram, 64gb 6gb ram emmc 5.1 main camera dual 16 mp, f/1.8, 1.12µm, pdaf
5 mp, f/2.2, (depth) features dual-led dual-tone flash, hdr, panorama video 4k@30fps, 1080p@30/60fps selfie camera single 12 mp, f/2.0, (wide), 1/2.8"", 1.25µm features led flash video 1080p@30fps sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct bluetooth 5.0, a2dp, le, edr positioning gps, glonass, bds, galileo nfc no radio fm radio usb usb type-c 2.0, otg features sensors fingerprint (rear-mounted), accelerometer, gyro, proximity, compass battery type li-ion 5000 mah, non-removable charging 15w wired misc colors midnight black models xt1942, xt1942-1 sar 0.31 w/kg (head)     1.12 w/kg (body) price about 250 eur ",lte,1 3 5 7 8 34 38 39 40,9,0,0,2018,156 76 8.4,156.0,76.0,8.4,205,1080 2246,403,1080.0,2246.0,403.0,6.2,6.2,ips lcd,android8.1,snapdragon636,3gb  4gb  6gb ,32gb 64gb,emmc5.1,16mp,12mp,bluetooth5.0,5000mah,22250.0
oppo,Find X5 Lite,"network technology gsm / hspa / lte / 5g 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 3g bands hsdpa 800 / 850 / 900 / 1700(aws) / 1900 / 2100 4g bands 1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 38, 39, 40, 41, 66 5g bands 1, 3, 5, 7, 8, 20, 28, 38, 40, 41, 66, 77, 78 sa/nsa speed hspa, lte-a (ca), 5g launch announced 2022, february 24 status available. released 2022, march 24 body dimensions 160.6 x 73.2 x 7.8 mm (6.32 x 2.88 x 0.31 in) weight 173 g (6.10 oz) sim dual sim (nano-sim, dual stand-by) display type amoled, 90hz, hdr10+, 430 nits (typ), 600 nits (hdr), 800 nits (peak) size 6.43 inches, 99.8 cm2 (~84.9% screen-to-body ratio) resolution 1080 x 2400 pixels, 20:9 ratio (~409 ppi density) protection corning gorilla glass 5 platform os android 11, coloros 12 chipset mediatek mt6877 dimensity 900 (6 nm) cpu octa-core (2x2.4 ghz cortex-a78 & 6x2.0 ghz cortex-a55) gpu mali-g68 mc4 memory card slot microsdxc internal 256gb 8gb ram ufs 2.2 main camera triple 64 mp, f/1.7, 26mm (wide), 1/2.0"", 0.7µm, pdaf
8 mp, f/2.3, 119˚ (ultrawide)
2 mp, f/2.4, (macro) features led flash, hdr, panorama video 4k@30fps, 1080p@30/60/120fps, gyro-eis selfie camera single 32 mp, f/2.4, 24mm (wide) features panorama video 1080p@30/120fps, gyro-eis sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 a/b/g/n/ac/6, dual-band, wi-fi direct bluetooth 5.2, a2dp, le, aptx hd positioning gps, glonass, bds, galileo, qzss nfc yes radio no usb usb type-c 2.0, otg features sensors fingerprint (under display, optical), accelerometer, gyro, proximity, compass battery type li-po 4500 mah, non-removable charging 65w wired, pd, 100% in 31 min (advertised)
reverse wired misc colors starlight black, startrails blue models cph2371 price $ 186.49 / £ 172.98 / € 261.22 tests performance antutu: 407040 (v8), 479608 (v9)
geekbench: 2276 (v5.1)
gfxbench: 20fps (es 3.1 onscreen) display contrast ratio: infinite (nominal) loudspeaker -29.4 lufs (average) battery (old) endurance rating 123h ",lte  5g,1 2 3 4 5 7 8 12 17 18 19 20 26 28 38 39 40 41,18,1 3 5 7 8 20 28 38 40 41 66 77,12,2022,160.6 73.2 7.8,160.6,73.2,7.8,173,1080 2400,409,1080.0,2400.0,409.0,6.4,6.4,oled 90hz,android11,dimensity900,8gb ,256gb,ufs2.2,64mp,32mp,bluetooth5.2,4500mah,23229.0
oppo,Reno6 Pro 5G,"network technology gsm / cdma / hspa / cdma2000 / lte / 5g 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 cdma 800 3g bands hsdpa 800 / 850 / 900 / 1700(aws) / 1900 / 2100 cdma2000 1x 4g bands 1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 38, 39, 40, 41 - international 1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41 - china 5g bands 1, 3, 5, 7, 8, 28, 38, 40, 41, 77, 78 sa/nsa - international 1, 28, 41, 77, 78 sa/nsa - china speed hspa, lte-a (ca), 5g launch announced 2021, may 27 status available. released 2021, june 05 body dimensions 160 x 73.1 x 7.6 mm (6.30 x 2.88 x 0.30 in) weight 177 g (6.24 oz) build glass front (gorilla glass 5), aluminum frame, glass back sim dual sim (nano-sim, dual stand-by) display type amoled, 90hz, hdr10+, 500 nits (typ), 800 nits (hbm) size 6.55 inches, 103.6 cm2 (~88.6% screen-to-body ratio) resolution 1080 x 2400 pixels, 20:9 ratio (~402 ppi density) protection corning gorilla glass 5 platform os android 11, upgradable to android 12, coloros 12 chipset mediatek mt6893 dimensity 1200 (6 nm) cpu octa-core (1x3.0 ghz cortex-a78 & 3x2.6 ghz cortex-a78 & 4x2.0 ghz cortex-a55) gpu mali-g77 mc9 memory card slot no internal 128gb 8gb ram, 256gb 12gb ram ufs 2.1 - international
ufs 3.1 - china main camera quad 64 mp, f/1.7, 26mm (wide), 1/2.0"", 0.7µm, pdaf
8 mp, f/2.2, 120˚ (ultrawide), 1/4.0"", 1.12µm
2 mp, f/2.4, (macro)
2 mp, f/2.4, (depth) features led flash, hdr, panorama video 4k@30fps, 1080p@30/60fps; gyro-eis, hdr selfie camera single 32 mp, f/2.4, 26mm (wide), 1/2.8"", 0.8µm features panorama video 1080p@30fps sound loudspeaker yes 3.5mm jack no comms wlan wi-fi 802.11 a/b/g/n/ac/6, dual-band, wi-fi direct bluetooth 5.2, a2dp, le, aptx hd positioning gps (l1+l5), glonass (g1), bds (b1i+b2a), galileo (e1+e5a), qzss (l1+l5) nfc yes radio no usb usb type-c 2.0, otg features sensors fingerprint (under display, optical), accelerometer, gyro, proximity, compass, color spectrum battery type li-po 4500 mah, non-removable charging 65w wired misc colors black, blue, aurora, majestic gold, diwali edition models pepm00, cph2249 sar 1.17 w/kg (head)     1.03 w/kg (body) price about 330 eur ",lte  5g,1 2 3 4 5 7 8 12 17 18 19 20 26 28 34 38 39 40,18,1 3 5 7 8 28 38 40 41 77,10,2021,160 73.1 7.6,160.0,73.1,7.6,177,1080 2400,402,1080.0,2400.0,402.0,6.5,6.5,oled 90hz,android11,dimensity1200,0,0,0,64mp,32mp,bluetooth5.2,4500mah,29370.0
oppo,A54 5G,"network technology gsm / hspa / lte / 5g 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 (dual-sim model only) 3g bands hsdpa 850 / 900 / 1900 / 2100 4g bands 1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 38, 39, 40, 41, 66 5g bands 1, 3, 5, 7, 8, 20, 28, 38, 40, 41, 77, 78 sa/nsa speed hspa, lte-a, 5g launch announced 2021, april 14 status available. released 2021, april 14 body dimensions 162.9 x 74.7 x 8.4 mm (6.41 x 2.94 x 0.33 in) weight 190 g (6.70 oz) sim single sim (nano-sim) or dual sim (nano-sim, dual stand-by) display type ips lcd, 90hz, 480 nits (typ) size 6.5 inches, 102.0 cm2 (~83.8% screen-to-body ratio) resolution 1080 x 2400 pixels, 20:9 ratio (~405 ppi density) platform os android 11, coloros 11.1 chipset qualcomm sm4350 snapdragon 480 5g (8 nm) cpu octa-core (2x2.0 ghz kryo 460 & 6x1.8 ghz kryo 460) gpu adreno 619 memory card slot microsdxc internal 64gb 4gb ram, 128gb 4gb ram ufs 2.1 (single lane) main camera quad 48 mp, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, pdaf
8 mp, f/2.2, 119˚ (ultrawide), 1/4.0"", 1.12µm
2 mp, f/2.4, (macro)
2 mp, f/2.4, (depth) features led flash, panorama video 1080p@30fps, gyro-eis selfie camera single 16 mp, f/2.0, 26mm (wide) features panorama video 1080p@30fps sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct bluetooth 5.1, a2dp, le, aptx hd positioning gps, glonass, bds, qzss nfc yes (market/region dependent) radio no usb usb type-c 2.0, otg features sensors fingerprint (side-mounted), accelerometer, gyro, proximity, compass battery type li-po 5000 mah, non-removable charging 10w wired misc colors fluid black, fantastic purple, space silver models cph2195, opg02 price $ 385.00 / £ 128.22 / € 135.30 ",lte  5g,1 2 3 4 5 7 8 12 17 18 19 20 26 28 38 39 40 41,18,1 3 5 7 8 20 28 38 40 41 77,11,2021,162.9 74.7 8.4,162.9,74.7,8.4,190,1080 2400,405,1080.0,2400.0,405.0,6.5,6.5,ips lcd 90hz,android11,snapdragon480,4gb ,128gb 64gb,ufs2.1,48mp,16mp,bluetooth5.1,5000mah,12015.0
oppo,A74 5G,"network technology gsm / hspa / lte / 5g 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 3g bands hsdpa 850 / 900 / 1900 / 2100 4g bands 1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 38, 39, 40, 41, 66 5g bands 1, 3, 5, 7, 8, 20, 28, 38, 40, 41, 77, 78 sa/nsa speed hspa, lte-a, 5g launch announced 2021, april 05 status available. released 2021, april 13 body dimensions 162.9 x 74.7 x 8.4 mm (6.41 x 2.94 x 0.33 in) weight 190 g (6.70 oz) sim dual sim (nano-sim, dual stand-by) display type ips lcd, 90hz, 480 nits (typ) size 6.5 inches, 102.0 cm2 (~83.8% screen-to-body ratio) resolution 1080 x 2400 pixels, 20:9 ratio (~405 ppi density) platform os android 11, coloros 11.1 chipset qualcomm sm4350 snapdragon 480 5g (8 nm) cpu octa-core (2x2.0 ghz kryo 460 & 6x1.8 ghz kryo 460) gpu adreno 619 memory card slot microsdxc internal 128gb 6gb ram, 128gb 8gb ram ufs 2.1 (single lane) main camera quad 48 mp, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, pdaf
8 mp, f/2.2, 119˚ (ultrawide), 1/4.0"", 1.12µm
2 mp, f/2.4, (macro)
2 mp, f/2.4, (depth) features led flash, panorama video 1080p@30fps, gyro-eis selfie camera single 16 mp, f/2.0, 26mm (wide) features panorama video 1080p@30fps sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct bluetooth 5.1, a2dp, le, aptx hd positioning gps, glonass, bds, qzss nfc yes radio no usb usb type-c 2.0, otg features sensors fingerprint (side-mounted), accelerometer, gyro, proximity, compass battery type li-po 5000 mah, non-removable charging 18w wired misc colors fluid black, space silver models cph2197, cph2263 price $ 473.51 / £ 139.00 / € 229.00 ",lte  5g,1 2 3 4 5 7 8 12 17 18 19 20 26 28 38 39 40 41,18,1 3 5 7 8 20 28 38 40 41 77,11,2021,162.9 74.7 8.4,162.9,74.7,8.4,190,1080 2400,405,1080.0,2400.0,405.0,6.5,6.5,ips lcd 90hz,android11,snapdragon480,6gb  8gb ,128gb,ufs2.1,48mp,16mp,bluetooth5.1,5000mah,20381.0
oppo,A74,"network technology gsm / hspa / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 3g bands hsdpa 850 / 900 / 2100 4g bands 1, 3, 5, 7, 8, 20, 28, 38, 40, 41 speed hspa, lte-a launch announced 2021, april 05 status available. released 2021, may 10 body dimensions 160.3 x 73.8 x 8 mm (6.31 x 2.91 x 0.31 in) weight 175 g (6.17 oz) sim dual sim (nano-sim, dual stand-by) display type amoled, 430 nits (typ), 800 nits (peak) size 6.43 inches, 99.8 cm2 (~84.4% screen-to-body ratio) resolution 1080 x 2400 pixels, 20:9 ratio (~409 ppi density) platform os android 11, coloros 11.1 chipset qualcomm sm6115 snapdragon 662 (11 nm) cpu octa-core (4x2.0 ghz kryo 260 gold & 4x1.8 ghz kryo 260 silver) gpu adreno 610 memory card slot microsdxc internal 128gb 4gb ram, 128gb 6gb ram, 128gb 8gb ram main camera triple 48 mp, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, pdaf
2 mp, f/2.4, (macro)
2 mp, f/2.4, (depth) features led flash, hdr, panorama video 1080p@30fps selfie camera single 16 mp, f/2.4, 27mm (wide), 1/3.06"", 1.0µm video 1080p@30fps sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct bluetooth 5.0, a2dp, le, aptx positioning gps, glonass, galileo, bds nfc no radio unspecified usb usb type-c 2.0, otg features sensors fingerprint (under display, optical), accelerometer, gyro, proximity, compass battery type li-po 5000 mah, non-removable charging 33w wired, 54% in 30 min (advertised) misc colors prism black, midnight blue models chp2219 price about 300 eur ",lte,1 3 5 7 8 20 28 38 40,9,0,0,2021,160.3 73.8 8,160.3,73.8,8.0,175,1080 2400,409,1080.0,2400.0,409.0,6.4,6.4,oled,android11,snapdragon662,4gb  6gb  8gb ,128gb,0,48mp,16mp,bluetooth5.0,5000mah,26700.0
oppo,A15s,"network technology gsm / hspa / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 3g bands hsdpa 850 / 900 / 2100 4g bands 1, 3, 5, 8, 38, 40, 41 speed hspa, lte-a launch announced 2020, december 18 status available. released 2020, december 18 body dimensions 164 x 75.4 x 7.9 mm (6.46 x 2.97 x 0.31 in) weight 177 g (6.24 oz) build glass front, plastic back, plastic frame sim dual sim (nano-sim, dual stand-by) display type ips lcd, 480 nits (typ) size 6.52 inches, 102.6 cm2 (~83.0% screen-to-body ratio) resolution 720 x 1600 pixels, 20:9 ratio (~269 ppi density) platform os android 10, coloros 7.2 chipset mediatek mt6765 helio p35 (12nm) cpu octa-core (4x2.35 ghz cortex-a53 & 4x1.8 ghz cortex-a53) gpu powervr ge8320 memory card slot microsdxc internal 64gb 4gb ram, 128gb 4gb ram emmc 5.1 main camera triple 13 mp, f/2.2, (wide), 1/3.1"", 1.12µm, pdaf
2 mp, f/2.4, (macro)
2 mp, f/2.4, (depth) features led flash, hdr, panorama video 1080p@30fps selfie camera single 8 mp, f/2.0, (wide) features hdr video 1080p@30fps sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 b/g/n, wi-fi direct bluetooth 5.0, a2dp, le, aptx positioning gps, glonass, galileo, bds nfc no radio fm radio usb microusb 2.0, otg features sensors fingerprint (rear-mounted), accelerometer, proximity battery type li-po 4230 mah, non-removable charging 10w wired misc colors dynamic black, fancy white models cph2179 price ₹ 8,699 ",lte,1 3 5 8 38 40,6,0,0,2020,164 75.4 7.9,164.0,75.4,7.9,177,720 1600,269,720.0,1600.0,269.0,6.5,6.5,ips lcd,android10,heliop35,4gb ,128gb 64gb,emmc5.1,13mp,8mp,bluetooth5.0,4230mah,8699.0
